# Results (running times) from running lingeling on bounded model
# checking SAT instances obtained by unrolling the HWMCC08 circuit
# csmacdp0neg to 500 different depths
# Number of independent runs per-instance: 10
# Running time cut-off: 3600 CPU seconds
# instance name, instance size (# of variables), running time #1, running time #2, running time #3, ...
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k84.cnf, 414774, 82.66, 37.308, 96.496, 67.728, 19.908, 39.976, 69.74, 34.0, 23.908, 14.496
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k85.cnf, 419895, 21.34, 25.052, 86.332, 47.432, 23.108, 21.748, 52.484, 17.896, 37.168, 20.016
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k86.cnf, 425016, 33.7, 26.388, 38.384, 110.716, 74.24, 36.06, 23.932, 36.668, 35.696, 38.524
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k87.cnf, 430137, 31.136, 32.732, 20.428, 40.944, 31.936, 19.528, 36.348, 146.52, 20.172, 97.724
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k88.cnf, 435258, 128.268, 75.212, 73.848, 80.856, 27.112, 39.248, 38.656, 37.42, 38.276, 41.656
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k89.cnf, 440379, 88.692, 35.336, 39.144, 85.912, 37.272, 53.916, 21.3, 39.48, 20.732, 41.808
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k90.cnf, 445500, 81.048, 47.252, 45.908, 82.932, 42.504, 29.54, 44.488, 41.676, 36.944, 20.744
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k91.cnf, 450621, 35.524, 35.272, 107.592, 63.344, 30.668, 43.02, 61.808, 97.232, 94.364, 36.904
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k92.cnf, 455742, 45.836, 144.4, 43.532, 86.192, 105.92, 18.808, 21.176, 148.444, 44.44, 22.712
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k93.cnf, 460863, 27.408, 73.892, 69.356, 46.536, 42.184, 23.992, 71.972, 86.408, 23.108, 48.608
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k94.cnf, 465984, 124.984, 42.864, 39.444, 23.784, 40.14, 63.812, 37.444, 94.76, 15.656, 83.704
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k95.cnf, 471105, 73.676, 35.02, 37.372, 77.856, 38.216, 47.724, 26.208, 65.524, 100.26, 45.464
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k96.cnf, 476226, 41.46, 38.12, 18.404, 78.276, 96.592, 51.816, 24.016, 81.676, 84.136, 91.276
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k97.cnf, 481347, 92.688, 83.568, 51.588, 16.74, 125.404, 57.556, 40.02, 164.824, 38.064, 121.964
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k98.cnf, 486468, 49.12, 42.656, 50.568, 135.6, 30.332, 50.744, 45.968, 61.192, 40.84, 35.796
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k99.cnf, 491589, 43.116, 35.144, 40.54, 96.152, 89.892, 67.632, 122.208, 178.656, 35.22, 59.568
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k100.cnf, 496710, 26.576, 41.604, 113.508, 39.672, 17.62, 39.308, 15.176, 38.048, 144.868, 85.548
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k101.cnf, 501831, 114.428, 27.196, 45.672, 125.716, 54.712, 116.048, 150.664, 85.316, 36.768, 24.652
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k102.cnf, 506952, 123.16, 29.292, 77.828, 127.656, 96.916, 90.72, 46.22, 47.02, 40.876, 44.284
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k103.cnf, 512073, 47.488, 112.932, 89.396, 23.876, 80.392, 29.292, 97.072, 129.008, 72.484, 88.184
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k104.cnf, 517194, 27.172, 94.408, 125.936, 21.772, 82.5, 30.988, 97.488, 42.756, 92.424, 46.528
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k105.cnf, 522315, 49.696, 26.688, 30.34, 44.232, 27.876, 20.676, 46.728, 117.424, 33.212, 48.316
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k106.cnf, 527436, 99.616, 28.076, 45.764, 131.316, 18.38, 40.804, 25.704, 30.672, 88.068, 26.02
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k107.cnf, 532557, 53.34, 85.312, 24.992, 52.128, 99.244, 24.136, 91.788, 27.908, 54.472, 27.772
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k108.cnf, 537678, 121.288, 50.46, 55.652, 39.864, 52.072, 35.24, 43.316, 95.404, 30.06, 68.1
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k109.cnf, 542799, 65.696, 170.716, 88.748, 46.324, 46.328, 120.292, 30.468, 133.696, 124.1, 77.832
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k110.cnf, 547920, 196.096, 29.54, 51.2, 233.756, 145.46, 138.224, 96.404, 69.672, 65.12, 138.44
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k111.cnf, 553041, 29.46, 140.784, 39.248, 31.988, 115.748, 41.1, 54.644, 43.804, 50.08, 47.572
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k112.cnf, 558162, 99.576, 141.028, 41.08, 170.472, 77.624, 118.532, 111.128, 48.748, 50.3, 99.252
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k113.cnf, 563283, 232.392, 26.704, 107.964, 121.904, 125.452, 149.48, 128.696, 158.416, 102.476, 68.252
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k114.cnf, 568404, 119.236, 43.104, 92.356, 106.78, 99.024, 170.604, 96.8, 215.844, 47.896, 180.92
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k115.cnf, 573525, 43.78, 90.92, 100.592, 40.06, 120.52, 102.684, 266.196, 81.992, 102.688, 187.648
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k116.cnf, 578646, 41.548, 44.708, 151.348, 46.656, 161.288, 234.2, 104.008, 57.74, 45.152, 41.856
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k117.cnf, 583767, 84.508, 85.408, 82.328, 218.708, 204.168, 311.64, 116.856, 178.29, 42.476, 212.236
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k118.cnf, 588888, 30.312, 34.284, 38.744, 31.776, 169.048, 145.852, 142.336, 87.924, 46.22, 69.04
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k119.cnf, 594009, 125.532, 50.708, 179.544, 95.412, 42.02, 135.26, 40.568, 91.096, 41.676, 114.884
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k120.cnf, 599130, 105.516, 120.236, 213.044, 110.948, 107.636, 44.344, 97.304, 210.14, 197.264, 148.568
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k121.cnf, 604251, 131.384, 315.056, 19.588, 92.008, 124.16, 114.0, 103.572, 42.892, 69.876, 84.6
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k122.cnf, 609372, 98.436, 74.964, 159.236, 258.64, 54.312, 87.644, 93.24, 91.296, 44.0, 32.064
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k123.cnf, 614493, 167.816, 93.492, 171.448, 200.396, 145.168, 144.756, 246.612, 47.852, 95.108, 103.124
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k124.cnf, 619614, 40.344, 139.56, 276.912, 209.6, 181.44, 146.152, 199.368, 37.156, 47.012, 97.992
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k125.cnf, 624735, 283.688, 88.524, 110.896, 151.444, 21.956, 34.388, 276.9, 25.276, 178.828, 30.96
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k126.cnf, 629856, 29.036, 94.392, 112.004, 157.692, 226.88, 39.908, 261.928, 47.152, 98.668, 107.752
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k127.cnf, 634977, 182.304, 178.412, 106.2, 38.528, 33.468, 97.676, 139.276, 34.004, 38.036, 113.188
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k128.cnf, 640098, 128.32, 98.664, 141.204, 250.9, 116.268, 55.18, 54.396, 82.484, 51.992, 50.156
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k129.cnf, 645219, 45.584, 157.308, 26.936, 296.808, 163.816, 92.9, 122.86, 52.008, 177.748, 145.296
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k130.cnf, 650340, 114.92, 42.652, 104.408, 91.104, 113.052, 187.508, 326.468, 123.04, 248.144, 184.652
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k131.cnf, 655461, 166.732, 319.432, 270.564, 98.168, 119.02, 239.952, 73.428, 48.688, 255.912, 89.816
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k132.cnf, 660582, 219.448, 127.3, 44.512, 53.36, 49.392, 179.548, 245.204, 150.412, 194.468, 74.288
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k133.cnf, 665703, 84.84, 48.096, 146.12, 109.896, 48.364, 144.808, 47.768, 42.824, 43.428, 120.476
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k134.cnf, 670824, 201.876, 206.8, 366.936, 139.304, 59.408, 146.68, 171.832, 142.836, 120.436, 318.86
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k135.cnf, 675945, 53.716, 122.66, 179.996, 38.34, 94.412, 65.628, 96.204, 128.968, 32.244, 302.58
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k136.cnf, 681066, 69.796, 201.908, 299.356, 299.728, 139.472, 198.18, 302.476, 195.1, 40.912, 145.204
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k137.cnf, 686187, 87.608, 192.588, 184.22, 245.408, 360.604, 167.424, 142.436, 30.644, 103.904, 40.996
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k138.cnf, 691308, 112.632, 206.092, 53.148, 48.576, 178.8, 215.584, 111.408, 102.62, 41.676, 37.612
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k139.cnf, 696429, 202.912, 97.228, 247.836, 121.86, 27.132, 141.464, 360.516, 32.948, 100.172, 141.508
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k140.cnf, 701550, 229.94, 260.58, 128.888, 158.876, 67.672, 100.4, 29.692, 171.324, 224.508, 75.84
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k141.cnf, 706671, 40.576, 175.048, 43.416, 273.26, 169.348, 36.568, 352.456, 149.4, 45.636, 55.696
